Employee_ID,Department,Job_Role,Gender,Age,Experience_Years,Monthly_Salary,Performance_Rating,Work_Hours_Per_Week,Training_Hours,Attrition,Job_Satisfaction
EMP24805,Sales,Manager,Female,48,0,60721.86,2,59,85,No,1
EMP24806,IT,Developer,Male,34,5,32712.76,3,66,19,No,3
EMP24807,IT,Executive,Male,31,7,67206.96,2,67,38,Yes,3
EMP24808,IT,Executive,Female,35,9,198247.38,4,55,22,No,3
EMP24809,IT,Manager,Female,21,9,168063.69,4,66,33,No,3
EMP24810,Marketing,Executive,Female,59,16,114033.39,5,30,0,Yes,1
EMP24811,Finance,Consultant,Male,25,26,91309.06,2,62,28,No,1
EMP24812,HR,Analyst,Male,51,1,108850.9,3,31,33,No,4
EMP24813,Sales,Manager,Female,49,23,111501.55,3,42,40,Yes,1
EMP24814,Marketing,Consultant,Female,22,15,107332.32,2,30,10,Yes,4
EMP24815,Sales,Executive,Male,31,1,52275.37,1,60,84,No,2
EMP24816,Sales,Developer,Female,49,25,24900.36,3,62,75,No,3
EMP24817,HR,Consultant,Female,47,27,135174.21,4,30,87,No,5
EMP24818,HR,Developer,Female,28,22,58791.98,1,53,89,No,2
EMP24819,IT,Manager,Male,32,17,155594.8,3,31,81,No,2
EMP24820,Marketing,Developer,Male,38,5,75674.06,3,40,84,No,4
EMP24821,Finance,Executive,Male,52,26,182007.06,5,52,73,No,5
EMP24822,Finance,Developer,Male,57,4,173038.43,2,66,33,No,5
EMP24823,Marketing,Consultant,Female,25,14,185179.28,1,36,62,No,1
EMP24824,Marketing,Executive,Male,36,8,146018.49,3,56,27,No,2
EMP24825,HR,Developer,Female,37,4,77481.13,2,35,28,No,5
EMP24826,Finance,Consultant,Female,36,26,39852.87,2,60,65,No,5
EMP24827,IT,Analyst,Male,58,5,37554.08,5,57,84,No,5
EMP24828,IT,Analyst,Male,54,9,196366.78,4,35,1,No,3
EMP24829,HR,Consultant,Female,59,5,138098.03,2,69,99,No,1
EMP24830,Finance,Manager,Female,23,12,134717.36,2,69,52,No,4
EMP24831,Sales,Consultant,Female,49,12,52679.8,4,66,22,Yes,4
EMP24832,HR,Manager,Female,57,2,89842.03,2,48,36,Yes,1
EMP24833,Marketing,Executive,Female,24,7,90343.91,2,66,51,Yes,4
EMP24834,Marketing,Consultant,Male,53,16,118382.77,2,34,93,No,3
EMP24835,Finance,Manager,Male,32,9,134336.27,3,58,72,No,1
EMP24836,IT,Consultant,Female,58,5,96060.93,4,69,14,No,3
EMP24837,IT,Manager,Female,55,1,90113.9,3,56,14,No,1
EMP24838,Marketing,Developer,Female,51,29,30153.27,4,52,90,Yes,5
EMP24839,Sales,Executive,Male,57,10,55778.48,5,34,14,Yes,5
EMP24840,Finance,Manager,Female,43,16,175130.26,5,58,25,Yes,1
EMP24841,Finance,Analyst,Male,45,6,171434.42,4,50,79,Yes,3
EMP24842,Sales,Manager,Male,34,18,107769.69,4,44,19,Yes,1
EMP24843,Sales,Consultant,Male,30,22,146921.08,3,61,18,Yes,5
EMP24844,HR,Manager,Male,55,29,62370.29,3,32,68,Yes,5
EMP24845,HR,Manager,Male,51,24,48235.78,3,51,79,No,5
EMP24846,HR,Consultant,Male,38,14,151546.52,5,59,72,No,2
EMP24847,IT,Analyst,Male,26,20,160498.77,4,62,40,Yes,1
EMP24848,IT,Analyst,Female,35,29,84653.56,1,32,71,No,2
EMP24849,Marketing,Manager,Male,28,18,31300.67,2,36,18,No,3
EMP24850,HR,Analyst,Male,31,15,199468.48,4,59,95,No,4
EMP24851,HR,Analyst,Male,22,14,178264.29,3,47,55,No,1
EMP24852,Marketing,Analyst,Female,45,16,90211.2,1,54,65,No,4
EMP24853,Marketing,Developer,Male,25,3,105448.41,1,30,39,No,4
EMP24854,Sales,Consultant,Male,38,24,199354.27,5,36,26,No,5
EMP24855,Sales,Developer,Male,28,7,136804.89,1,55,99,No,1
EMP24856,IT,Developer,Male,47,21,100933.43,3,56,70,No,1
EMP24857,HR,Consultant,Male,43,27,182131.37,3,68,39,No,4
EMP24858,Sales,Developer,Female,44,1,113285.1,3,60,92,Yes,2
EMP24859,IT,Executive,Male,27,20,163472.11,3,64,83,No,3
EMP24860,Marketing,Developer,Female,42,25,80129.77,4,54,90,No,2
EMP24861,Marketing,Developer,Female,26,13,79576.42,1,61,72,No,1
EMP24862,Marketing,Manager,Female,21,13,198317.92,5,40,93,No,5
EMP24863,HR,Analyst,Male,48,24,155077.72,4,32,52,No,3
EMP24864,HR,Consultant,Female,41,9,74830.93,2,31,72,No,4
EMP24865,Finance,Manager,Male,53,7,35936.79,2,50,82,No,1
EMP24866,IT,Analyst,Male,45,2,101128.86,1,51,38,No,4
EMP24867,Marketing,Consultant,Male,30,29,142954.82,5,46,83,No,5
EMP24868,HR,Executive,Male,27,26,62657.71,5,66,76,No,1
EMP24869,HR,Manager,Male,39,21,89267.0,4,46,14,No,1
EMP24870,Sales,Consultant,Female,46,17,116919.15,2,49,14,No,4
EMP24871,Finance,Consultant,Male,59,28,66641.63,1,50,67,No,5
EMP24872,Sales,Consultant,Female,40,23,21776.5,2,51,80,No,5
EMP24873,Sales,Developer,Female,23,24,190935.03,2,69,89,No,3
EMP24874,Marketing,Executive,Male,42,0,150334.71,4,31,90,No,2
EMP24875,IT,Analyst,Female,56,7,82594.41,5,59,88,Yes,1
EMP24876,Finance,Consultant,Female,56,29,179941.37,5,66,66,Yes,5
EMP24877,Finance,Consultant,Male,25,3,105571.12,1,46,22,No,1
EMP24878,HR,Executive,Female,37,8,53925.06,2,39,57,Yes,4
EMP24879,Sales,Analyst,Female,29,1,109029.39,2,35,54,No,3
EMP24880,HR,Developer,Female,44,29,114565.54,5,40,71,No,5
EMP24881,Finance,Consultant,Female,25,16,41008.26,2,54,43,No,5
EMP24882,IT,Developer,Female,47,1,61604.03,1,50,86,No,5
EMP24883,Finance,Consultant,Female,56,16,126160.45,1,55,6,No,5
EMP24884,IT,Manager,Female,49,9,111837.5,4,35,81,Yes,3
EMP24885,Finance,Executive,Female,32,6,34969.59,4,47,57,Yes,5
EMP24886,HR,Analyst,Male,46,11,195276.05,5,41,51,Yes,4
EMP24887,Sales,Manager,Female,33,18,79279.12,4,51,6,No,1
EMP24888,Marketing,Analyst,Male,24,2,106103.22,5,35,54,No,3
EMP24889,Finance,Analyst,Female,46,17,181895.1,4,61,54,No,2
EMP24890,Marketing,Analyst,Male,25,2,114519.56,5,48,40,No,1
EMP24891,Finance,Manager,Male,56,19,197440.65,2,30,80,No,2
EMP24892,HR,Manager,Male,35,8,167903.17,3,42,31,No,2
EMP24893,Marketing,Developer,Female,46,17,107452.59,4,59,83,Yes,5
EMP24894,IT,Analyst,Male,42,29,41093.08,3,59,25,Yes,4
EMP24895,HR,Developer,Male,59,1,191803.51,2,45,76,Yes,5
EMP24896,Sales,Analyst,Male,25,9,184804.5,1,31,69,No,1
EMP24897,HR,Executive,Male,49,28,108129.01,5,54,74,No,4
EMP24898,Sales,Consultant,Female,35,27,157952.34,4,57,25,No,4
EMP24899,Sales,Developer,Male,28,12,41609.47,2,44,82,No,4
EMP24900,Finance,Analyst,Female,40,7,57942.86,1,56,14,Yes,3
EMP24901,IT,Analyst,Male,40,26,45860.24,5,52,40,No,5
EMP24902,Finance,Analyst,Male,31,9,151761.69,1,36,61,Yes,1
EMP24903,Marketing,Developer,Female,57,3,84867.31,2,55,38,No,5
EMP24904,Sales,Executive,Female,39,23,152330.24,4,67,14,No,3
EMP24905,Marketing,Manager,Female,24,19,22435.47,4,39,90,No,3
EMP24906,Sales,Manager,Female,39,29,62095.82,3,53,1,No,5
EMP24907,Sales,Developer,Female,56,21,104867.3,1,49,72,No,3
EMP24908,Marketing,Executive,Female,57,27,117064.28,4,43,99,No,1
EMP24909,Marketing,Analyst,Female,49,22,161650.0,1,46,69,No,4
EMP24910,IT,Analyst,Female,36,21,105606.68,2,33,95,No,4
EMP24911,Finance,Consultant,Female,23,23,107785.19,4,40,81,No,1
EMP24912,Finance,Developer,Male,39,8,22576.89,2,52,46,No,2
EMP24913,IT,Developer,Male,35,9,31313.69,1,65,74,No,2
EMP24914,Sales,Executive,Female,52,15,169380.95,2,38,12,No,1
EMP24915,Finance,Developer,Male,58,11,130361.86,2,65,69,No,3
EMP24916,Marketing,Analyst,Male,58,5,184178.67,5,64,78,No,1
EMP24917,Sales,Executive,Male,36,5,121550.69,4,54,53,No,3
EMP24918,IT,Consultant,Male,27,18,127154.68,4,37,42,No,5
EMP24919,Finance,Consultant,Male,21,2,181697.85,3,45,51,No,2
EMP24920,Marketing,Developer,Female,57,0,99423.56,3,47,11,No,2
EMP24921,HR,Manager,Male,32,27,66336.24,5,40,2,No,5
EMP24922,Marketing,Consultant,Female,27,3,197318.75,4,56,15,No,2
EMP24923,IT,Analyst,Male,52,15,175950.7,2,55,35,No,5
EMP24924,Sales,Analyst,Male,32,6,139005.12,3,38,10,No,1
EMP24925,Marketing,Executive,Female,26,24,149917.97,3,63,66,Yes,5
EMP24926,Finance,Manager,Male,24,22,172831.18,4,35,98,No,2
EMP24927,Sales,Executive,Male,32,11,82160.04,5,61,79,No,1
EMP24928,Marketing,Developer,Female,26,2,77479.6,5,53,50,Yes,2
EMP24929,Marketing,Manager,Male,44,8,35513.6,3,31,4,No,1
EMP24930,Sales,Analyst,Male,42,25,53629.21,1,46,90,No,5
EMP24931,IT,Manager,Male,29,26,28151.52,3,44,2,No,2
EMP24932,Finance,Developer,Male,25,27,115214.66,2,49,86,No,2
EMP24933,Marketing,Executive,Male,29,10,145039.9,1,35,25,Yes,5
EMP24934,HR,Analyst,Male,41,27,87905.05,3,57,46,No,2
EMP24935,Finance,Manager,Female,58,8,65132.3,1,44,95,Yes,4
EMP24936,IT,Developer,Male,26,21,20789.89,5,36,10,No,4
EMP24937,Marketing,Developer,Female,58,2,47680.64,2,31,24,No,5
EMP24938,Marketing,Executive,Male,59,1,104114.25,5,48,40,No,5
EMP24939,Marketing,Consultant,Male,29,1,95305.2,1,48,3,No,1
EMP24940,IT,Manager,Female,39,5,86413.41,3,40,57,No,5
EMP24941,HR,Executive,Female,52,27,195830.37,1,66,43,No,3
EMP24942,Finance,Consultant,Male,55,2,103231.62,4,66,20,No,3
EMP24943,HR,Manager,Female,47,12,48904.86,1,49,34,No,3
EMP24944,Sales,Analyst,Female,38,12,100905.15,5,65,66,No,4
EMP24945,Sales,Developer,Female,52,4,59616.12,5,67,73,No,1
EMP24946,Sales,Analyst,Female,37,27,160946.46,5,68,8,No,2
EMP24947,HR,Developer,Female,57,2,51902.15,4,38,71,Yes,2
EMP24948,HR,Executive,Male,50,26,56261.35,2,42,21,No,4
EMP24949,Sales,Analyst,Male,38,0,103483.07,4,34,58,No,1
EMP24950,Finance,Analyst,Female,23,9,89135.23,3,54,41,No,5
EMP24951,Sales,Analyst,Male,34,25,108259.83,3,60,92,Yes,5
EMP24952,IT,Analyst,Female,48,22,129565.87,1,68,90,Yes,1
EMP24953,Marketing,Analyst,Male,56,20,195155.09,5,37,33,Yes,3
EMP24954,HR,Executive,Female,45,8,162848.23,4,52,19,No,1
EMP24955,Sales,Developer,Male,35,24,140210.09,3,48,35,Yes,3
EMP24956,HR,Analyst,Male,41,6,95645.32,5,60,48,Yes,5
EMP24957,IT,Analyst,Female,28,26,54312.49,2,67,81,No,4
EMP24958,Finance,Developer,Female,59,19,123773.2,5,30,38,Yes,1
EMP24959,HR,Executive,Female,41,12,125182.09,1,52,16,No,2
EMP24960,Finance,Manager,Female,40,15,59153.61,4,33,26,No,3
EMP24961,Sales,Analyst,Female,43,20,81578.33,2,51,21,No,4
EMP24962,Finance,Manager,Male,25,8,195048.78,4,52,61,Yes,5
EMP24963,Finance,Analyst,Female,26,29,67589.5,4,62,97,Yes,4
EMP24964,HR,Manager,Female,36,9,52149.72,5,55,8,No,3
EMP24965,Sales,Developer,Male,41,19,120712.97,2,59,93,No,3
EMP24966,Finance,Analyst,Male,37,9,84115.85,4,66,65,Yes,2
EMP24967,IT,Executive,Male,34,1,60852.89,5,42,34,Yes,3
EMP24968,HR,Manager,Male,41,15,77943.66,3,46,66,No,2
EMP24969,Sales,Consultant,Male,37,23,84728.43,4,59,48,Yes,1
EMP24970,Sales,Executive,Male,28,4,181087.64,1,33,8,No,2
EMP24971,Finance,Developer,Female,35,3,43289.41,2,51,20,Yes,2
EMP24972,Sales,Executive,Female,24,1,103885.61,4,67,8,No,4
EMP24973,Finance,Developer,Female,56,10,145689.55,1,45,5,Yes,1
EMP24974,Sales,Analyst,Male,37,25,46249.22,2,34,91,No,3
EMP24975,Marketing,Developer,Male,37,10,56818.02,1,31,72,No,1
EMP24976,Sales,Executive,Female,37,6,143133.51,5,66,5,Yes,5
EMP24977,HR,Executive,Female,27,0,199055.76,1,67,98,No,1
EMP24978,HR,Manager,Female,33,20,110752.84,4,51,1,No,5
EMP24979,Marketing,Manager,Female,55,1,78526.17,5,66,13,No,2
EMP24980,IT,Manager,Male,41,16,25953.5,4,44,69,No,4
EMP24981,Finance,Manager,Male,53,16,66109.22,1,50,31,Yes,5
EMP24982,HR,Executive,Female,32,4,125727.71,5,39,55,No,4
EMP24983,IT,Manager,Female,48,24,121789.59,4,67,76,No,4
EMP24984,Finance,Manager,Male,46,20,185913.48,5,44,2,No,4
EMP24985,Sales,Consultant,Male,31,17,43417.03,3,64,43,Yes,4
EMP24986,Finance,Analyst,Female,39,27,82672.17,1,54,86,Yes,2
EMP24987,IT,Executive,Female,41,25,60520.27,3,60,89,No,3
EMP24988,IT,Consultant,Male,36,10,134855.51,3,39,87,No,2
EMP24989,Finance,Consultant,Female,44,21,25099.07,1,58,19,No,3
EMP24990,Marketing,Consultant,Male,21,7,172273.71,3,42,80,No,5
EMP24991,HR,Analyst,Male,55,13,169406.99,1,43,77,No,4
EMP24992,IT,Manager,Male,23,3,63091.97,4,55,17,No,2
EMP24993,Finance,Analyst,Male,25,7,197838.17,1,48,15,No,4
EMP24994,IT,Manager,Male,32,21,77821.61,2,46,18,Yes,1
EMP24995,Sales,Manager,Female,38,22,114223.0,2,32,15,No,3
EMP24996,HR,Consultant,Female,34,3,63323.25,3,65,53,No,2
EMP24997,IT,Manager,Male,45,6,35051.28,3,59,98,Yes,1
EMP24998,Sales,Executive,Female,26,3,165090.87,2,40,98,No,2
EMP24999,IT,Consultant,Female,34,25,144864.72,1,34,46,No,3
EMP25000,IT,Developer,Male,53,6,68082.06,2,69,28,Yes,3
EMP25001,IT,Developer,Female,54,11,171457.41,1,56,36,Yes,5
EMP25002,Marketing,Consultant,Male,58,10,61800.06,2,50,2,No,5
EMP25003,IT,Consultant,Male,21,21,157879.7,5,36,27,No,1
EMP25004,Sales,Executive,Female,33,13,147554.17,2,44,21,No,5
EMP25005,Finance,Manager,Female,34,10,60640.45,3,50,72,No,3
EMP25006,IT,Developer,Male,57,24,144576.8,1,62,4,Yes,4
EMP25007,Marketing,Manager,Female,30,0,139708.3,4,52,38,Yes,4
EMP25008,HR,Developer,Female,26,9,33080.87,5,35,24,No,5
EMP25009,Marketing,Analyst,Female,59,10,62995.5,3,62,6,No,2
EMP25010,Finance,Analyst,Male,54,14,148239.97,3,40,42,No,5
EMP25011,IT,Analyst,Male,51,19,110980.92,2,68,38,No,2
EMP25012,IT,Developer,Female,23,11,128906.5,5,68,64,No,2
EMP25013,IT,Executive,Female,36,11,109059.42,2,55,1,No,1
EMP25014,HR,Executive,Male,42,27,166924.25,2,60,80,No,3
EMP25015,Marketing,Executive,Female,49,12,33975.46,1,62,52,No,2
EMP25016,Marketing,Executive,Male,56,29,123974.01,5,61,37,No,5
EMP25017,Finance,Developer,Female,23,22,65642.17,5,56,5,No,1
EMP25018,Sales,Developer,Female,52,2,51211.52,1,33,19,No,2
EMP25019,IT,Executive,Male,22,5,124457.29,4,67,49,No,1
EMP25020,Marketing,Executive,Male,40,2,104229.21,4,62,71,No,3
EMP25021,HR,Developer,Male,30,11,38869.41,1,66,29,Yes,4
EMP25022,Marketing,Manager,Male,31,21,169393.75,4,55,68,No,4
EMP25023,Finance,Consultant,Female,43,9,172068.97,5,57,76,No,2
EMP25024,IT,Consultant,Female,54,1,148444.32,3,69,13,No,3
EMP25025,IT,Consultant,Female,22,14,78374.86,4,38,81,No,1
EMP25026,Sales,Analyst,Female,29,7,109146.71,3,43,34,No,4
EMP25027,Sales,Analyst,Male,40,17,109564.83,1,38,5,No,1
EMP25028,HR,Consultant,Male,21,10,195577.29,4,43,53,No,5
EMP25029,Finance,Manager,Female,24,2,60000.49,3,57,43,No,1
EMP25030,HR,Analyst,Male,21,20,60986.22,1,32,5,No,4
EMP25031,Marketing,Manager,Male,24,29,180232.68,5,62,68,No,2
EMP25032,IT,Executive,Male,58,19,158220.66,2,35,22,No,5
EMP25033,Finance,Analyst,Female,58,3,114334.82,5,62,79,Yes,5
EMP25034,Marketing,Manager,Male,34,5,144775.26,5,33,89,No,1
EMP25035,Sales,Developer,Female,22,29,96970.93,5,66,44,No,5
EMP25036,HR,Consultant,Female,59,25,74950.43,4,34,60,No,5
EMP25037,HR,Consultant,Male,42,9,165270.85,2,47,35,Yes,3
EMP25038,HR,Consultant,Female,24,0,77768.18,3,69,26,No,2
EMP25039,HR,Developer,Female,25,20,103172.58,4,34,93,No,4
EMP25040,Marketing,Executive,Male,40,24,155849.32,1,53,11,Yes,1
EMP25041,Finance,Analyst,Female,56,10,59953.32,3,39,4,No,5
EMP25042,Finance,Developer,Male,58,24,59429.27,3,61,59,No,4
EMP25043,HR,Analyst,Female,31,0,51660.31,1,44,85,No,5
EMP25044,HR,Analyst,Male,35,20,105334.85,5,30,67,No,4
EMP25045,IT,Consultant,Male,58,0,184695.64,5,35,87,No,4
EMP25046,Marketing,Consultant,Female,26,5,59704.78,2,58,87,No,3
EMP25047,Finance,Executive,Female,58,6,132114.78,1,47,84,Yes,3
EMP25048,Finance,Executive,Female,23,1,148489.85,1,65,54,No,2
EMP25049,Marketing,Manager,Female,38,26,170655.24,4,63,57,No,2
EMP25050,Sales,Consultant,Female,39,25,91119.63,1,36,78,Yes,2
EMP25051,IT,Executive,Male,35,29,57598.67,2,33,46,No,1
EMP25052,Marketing,Analyst,Female,49,24,113117.32,4,69,85,No,2
EMP25053,Finance,Executive,Female,21,11,187234.54,2,51,18,No,2
EMP25054,Finance,Analyst,Male,21,0,92128.49,1,46,86,No,3
EMP25055,Sales,Executive,Male,35,17,155705.49,1,49,35,No,5
EMP25056,Finance,Developer,Female,36,1,78145.0,4,50,23,Yes,2
EMP25057,HR,Manager,Female,44,8,63273.15,4,56,90,No,3
EMP25058,Finance,Manager,Female,38,5,176475.67,3,36,14,No,5
EMP25059,HR,Manager,Male,34,15,149905.97,4,62,8,No,4
EMP25060,IT,Developer,Female,51,1,62999.61,1,46,62,No,2
EMP25061,IT,Analyst,Male,57,26,26656.43,2,39,40,No,3
EMP25062,Marketing,Analyst,Female,36,20,98833.03,1,63,82,Yes,5
EMP25063,Sales,Executive,Female,21,2,45154.09,4,38,73,Yes,4
EMP25064,Finance,Analyst,Female,41,24,104781.65,2,61,93,Yes,2
EMP25065,Marketing,Consultant,Male,56,15,194820.49,1,34,53,No,4
EMP25066,Finance,Developer,Male,54,5,54693.17,5,50,69,No,3
EMP25067,IT,Executive,Female,51,15,82049.4,3,35,40,No,5
EMP25068,Sales,Executive,Female,48,23,179723.62,5,39,58,No,2
EMP25069,Finance,Developer,Male,43,24,73612.7,4,52,95,No,2
EMP25070,HR,Developer,Female,37,22,98630.53,1,54,18,No,4
EMP25071,Finance,Consultant,Male,46,0,80282.41,5,56,34,No,3
EMP25072,IT,Developer,Female,30,18,173129.2,4,60,67,Yes,3
EMP25073,HR,Consultant,Male,58,8,33185.83,3,62,23,No,2
EMP25074,Finance,Developer,Female,25,24,140526.17,1,60,39,No,5
EMP25075,Marketing,Analyst,Female,49,11,81046.36,2,43,97,No,5
EMP25076,IT,Consultant,Male,57,23,42042.7,3,54,50,No,3
EMP25077,IT,Analyst,Male,31,26,79075.74,2,45,28,Yes,3
EMP25078,HR,Manager,Female,27,29,144962.07,2,36,90,No,5
EMP25079,HR,Developer,Male,40,24,190680.53,1,52,54,No,1
EMP25080,Finance,Developer,Male,56,21,127366.12,4,32,60,Yes,5
EMP25081,Sales,Consultant,Male,52,14,64469.4,1,39,2,No,4
EMP25082,Sales,Analyst,Male,30,21,139941.03,5,64,49,No,2
EMP25083,HR,Analyst,Female,27,6,113521.8,4,32,91,Yes,4
EMP25084,IT,Manager,Female,47,26,59161.94,5,61,43,No,4
EMP25085,Marketing,Manager,Male,46,8,185610.12,4,30,99,No,3
EMP25086,Marketing,Analyst,Male,26,25,26852.19,1,54,36,No,3
EMP25087,HR,Executive,Male,50,18,164963.67,1,31,0,No,4
EMP25088,HR,Developer,Male,48,11,30915.75,3,58,68,No,1
EMP25089,IT,Consultant,Male,40,16,114426.99,1,66,49,No,2
EMP25090,Sales,Developer,Male,55,11,192154.25,5,54,28,Yes,4
EMP25091,Finance,Manager,Male,43,5,174505.67,2,32,23,No,3
EMP25092,Finance,Developer,Male,52,0,172026.44,5,58,94,No,3
EMP25093,HR,Developer,Male,23,7,158481.5,3,60,38,No,1
EMP25094,IT,Developer,Female,38,12,170401.43,3,52,60,No,2
EMP25095,HR,Analyst,Female,50,19,70586.02,4,61,82,No,3
EMP25096,IT,Analyst,Male,39,4,116042.8,5,66,3,No,2
EMP25097,HR,Consultant,Female,45,10,44287.04,3,32,22,Yes,4
EMP25098,IT,Developer,Female,29,20,66360.46,1,42,5,No,5
EMP25099,Marketing,Manager,Female,59,7,187305.45,4,46,3,No,3
EMP25100,Sales,Manager,Female,44,25,100978.31,3,59,53,Yes,5
EMP25101,Marketing,Executive,Male,24,0,49469.84,5,52,5,No,1
EMP25102,HR,Analyst,Female,42,7,133075.1,1,57,62,No,5
EMP25103,Sales,Manager,Female,40,22,143352.31,1,31,5,No,1
EMP25104,Finance,Analyst,Female,51,28,177084.69,4,59,30,No,2
EMP25105,HR,Manager,Female,42,29,186293.01,5,41,83,No,3
EMP25106,Finance,Analyst,Male,23,17,109927.13,3,46,73,No,4
EMP25107,Finance,Executive,Female,27,26,94210.88,5,30,9,No,2
EMP25108,Finance,Manager,Female,46,0,73485.29,4,56,24,Yes,4
EMP25109,IT,Manager,Male,33,23,116604.26,3,33,63,No,3
EMP25110,Finance,Manager,Male,36,1,89868.23,2,35,83,No,3
EMP25111,Finance,Developer,Male,41,28,180816.83,4,52,24,No,3
EMP25112,Marketing,Analyst,Female,52,1,160371.58,1,47,36,No,2
EMP25113,IT,Analyst,Female,57,24,73983.16,2,53,32,No,1
EMP25114,IT,Analyst,Male,24,19,185104.12,4,51,96,No,4
EMP25115,Sales,Consultant,Male,53,14,147945.12,2,36,57,No,5
EMP25116,Sales,Executive,Female,22,16,116088.29,4,63,4,No,4
EMP25117,Marketing,Developer,Male,57,6,165994.03,5,57,81,No,1
EMP25118,Sales,Consultant,Male,45,6,54844.95,4,55,4,No,1
EMP25119,HR,Developer,Female,29,4,76411.47,2,65,7,Yes,1
EMP25120,Marketing,Consultant,Male,22,18,66610.28,2,34,15,No,3
EMP25121,Sales,Consultant,Female,40,2,191020.53,2,67,96,No,4
EMP25122,HR,Consultant,Male,46,27,77117.17,3,59,2,No,4
EMP25123,Finance,Consultant,Female,29,26,199656.43,1,56,76,No,1
EMP25124,HR,Developer,Male,51,26,54089.22,5,31,81,No,1
EMP25125,Marketing,Consultant,Female,58,15,102139.81,3,30,48,No,3
EMP25126,HR,Manager,Male,38,22,60556.36,3,45,21,No,2
EMP25127,Sales,Developer,Female,43,1,141312.06,3,66,86,No,5
EMP25128,Finance,Analyst,Male,35,10,164779.56,3,46,35,No,3
EMP25129,HR,Executive,Female,43,3,21756.24,5,58,23,No,5
EMP25130,HR,Developer,Female,34,0,21523.73,5,30,67,No,4
EMP25131,IT,Consultant,Female,29,9,28875.86,2,57,93,No,5
EMP25132,IT,Analyst,Female,57,0,173887.12,5,44,44,No,4
EMP25133,IT,Analyst,Male,50,9,117300.01,2,44,90,Yes,3
EMP25134,HR,Consultant,Male,44,14,183213.77,5,67,2,No,4
EMP25135,Marketing,Analyst,Female,32,26,139343.01,1,52,19,No,5
EMP25136,Marketing,Executive,Female,44,16,151845.72,2,39,8,No,3
EMP25137,Finance,Analyst,Female,22,3,33637.62,5,50,82,Yes,5
EMP25138,Marketing,Manager,Male,22,6,151488.37,2,40,32,Yes,3
EMP25139,Sales,Developer,Female,45,20,94509.63,4,39,79,No,4
EMP25140,Finance,Consultant,Male,25,0,183807.24,3,55,87,No,4
EMP25141,IT,Developer,Male,58,28,162637.85,5,48,1,No,5
EMP25142,IT,Consultant,Female,23,29,199152.4,1,60,6,No,4
EMP25143,Finance,Consultant,Female,54,14,136587.43,2,39,14,No,3
EMP25144,IT,Manager,Female,26,7,39597.45,3,64,97,No,4
EMP25145,IT,Analyst,Male,54,0,76169.91,4,59,59,No,5
EMP25146,HR,Executive,Female,54,18,119198.23,4,50,48,No,4
EMP25147,Marketing,Executive,Female,45,29,114885.58,1,30,73,No,3
EMP25148,Finance,Developer,Female,27,25,85846.36,2,47,10,Yes,4
EMP25149,Sales,Analyst,Female,51,15,128844.1,4,56,45,Yes,4
EMP25150,Finance,Consultant,Female,45,23,180293.45,1,57,45,No,1
EMP25151,Finance,Manager,Male,40,0,80180.59,4,36,64,Yes,3
EMP25152,Sales,Executive,Female,21,23,46387.64,3,58,74,No,3
EMP25153,IT,Analyst,Male,57,21,30065.58,4,51,61,Yes,1
EMP25154,Finance,Manager,Female,28,13,177244.75,3,50,51,Yes,3
EMP25155,HR,Consultant,Female,32,12,120926.12,3,49,91,Yes,3
EMP25156,Sales,Consultant,Female,47,5,121288.36,4,47,14,Yes,5
EMP25157,Marketing,Consultant,Female,27,22,190778.32,1,35,52,Yes,5
EMP25158,Marketing,Developer,Male,59,25,36238.42,4,38,43,No,4
EMP25159,IT,Analyst,Male,47,9,109564.86,2,44,68,Yes,3
EMP25160,Marketing,Executive,Male,43,17,166602.87,2,52,12,Yes,1
EMP25161,Finance,Executive,Female,53,5,52058.32,2,59,53,No,5
EMP25162,Marketing,Executive,Male,58,21,74821.4,2,30,23,No,1
EMP25163,IT,Consultant,Female,28,8,183536.08,5,43,74,No,3
EMP25164,Finance,Developer,Female,46,4,40712.85,2,61,12,No,2
EMP25165,Sales,Executive,Male,26,23,185380.09,4,66,89,No,2
EMP25166,Marketing,Manager,Female,22,20,168806.35,3,42,6,No,5
EMP25167,HR,Analyst,Male,30,29,193156.17,4,59,67,No,5
EMP25168,Sales,Consultant,Male,40,6,126495.51,5,55,22,No,2
EMP25169,Sales,Analyst,Male,52,16,168295.72,5,48,19,No,1
EMP25170,Marketing,Analyst,Male,54,25,111691.22,1,62,30,No,2
EMP25171,IT,Consultant,Female,34,29,130344.07,3,37,13,No,2
EMP25172,Marketing,Consultant,Male,29,9,117281.27,5,30,57,No,4
EMP25173,Marketing,Manager,Male,47,23,110426.06,2,36,65,No,5
EMP25174,Marketing,Manager,Male,54,25,123480.79,3,48,86,No,3
EMP25175,Sales,Developer,Male,49,25,45802.21,1,42,41,No,1
EMP25176,Marketing,Manager,Female,30,6,87717.8,2,44,85,No,3
EMP25177,Finance,Developer,Male,56,13,173426.12,2,31,4,No,4
EMP25178,Sales,Developer,Female,53,1,31473.65,4,57,91,No,3
EMP25179,HR,Consultant,Male,30,11,29595.4,1,64,81,No,3
EMP25180,Sales,Executive,Female,58,5,24038.88,1,45,86,Yes,4
EMP25181,IT,Consultant,Male,42,22,58744.1,4,47,88,Yes,4
EMP25182,Marketing,Analyst,Female,53,28,152917.7,4,46,2,No,1
EMP25183,IT,Analyst,Female,46,4,40055.67,4,65,18,No,3
