Order_ID,Order_Date,Region,Country,Category,Sub_Category,Customer_Age,Gender,Sales,Quantity,Discount,Profit
ORD030651,2025-02-25,East,USA,Electronics,Chair,27,Female,1523.32,8,0.38,-144.21
ORD030652,2025-01-19,North,UK,Electronics,Phone,20,Male,3341.73,7,0.14,980.72
ORD030653,2024-08-06,North,UK,Furniture,Shirt,61,Male,2710.32,4,0.04,157.23
ORD030654,2023-10-15,East,UK,Office Supplies,Printer,29,Male,617.11,5,0.33,187.74
ORD030655,2023-08-12,South,Canada,Clothing,Table,41,Female,1716.39,8,0.39,700.78
ORD030656,2024-08-10,South,India,Electronics,Laptop,52,Male,4817.12,5,0.15,18.72
ORD030657,2024-08-25,South,USA,Office Supplies,Chair,56,Female,4492.15,4,0.39,599.68
ORD030658,2023-03-15,North,Canada,Electronics,Shirt,58,Male,370.29,8,0.01,1198.78
ORD030659,2023-03-19,West,India,Clothing,Phone,23,Female,1098.08,1,0.04,40.76
ORD030660,2025-10-21,East,UK,Electronics,Shirt,23,Female,2087.1,7,0.13,1189.76
ORD030661,2025-05-29,North,Bangladesh,Furniture,Chair,56,Male,1272.18,4,0.14,930.22
ORD030662,2023-04-17,East,India,Electronics,Laptop,55,Female,3412.77,1,0.03,1320.17
ORD030663,2023-12-22,North,Bangladesh,Office Supplies,Phone,28,Male,1227.71,5,0.25,1038.79
ORD030664,2025-07-14,North,Canada,Furniture,Laptop,21,Female,2458.74,2,0.13,-67.77
ORD030665,2024-08-06,West,UK,Furniture,Laptop,26,Female,3124.87,3,0.04,416.05
ORD030666,2024-10-14,West,Bangladesh,Furniture,Table,26,Female,974.8,8,0.39,977.31
ORD030667,2024-11-04,East,UK,Clothing,Laptop,29,Male,693.51,1,0.22,1009.48
ORD030668,2025-04-01,West,UK,Clothing,Phone,40,Female,4848.6,5,0.08,734.32
ORD030669,2025-04-21,East,Bangladesh,Electronics,Table,20,Male,4833.4,7,0.37,746.48
ORD030670,2022-04-25,East,Bangladesh,Clothing,Printer,62,Female,2760.13,6,0.14,9.65
ORD030671,2025-12-12,East,UK,Electronics,Printer,47,Female,4419.75,5,0.08,-69.81
ORD030672,2022-07-14,North,USA,Furniture,Shirt,48,Male,2913.12,4,0.28,-199.95
ORD030673,2022-09-03,West,Bangladesh,Clothing,Table,54,Female,2704.8,3,0.34,846.84
ORD030674,2025-01-24,South,USA,Furniture,Laptop,39,Male,2769.2,6,0.23,1219.31
ORD030675,2022-03-17,South,USA,Clothing,Printer,42,Male,1243.35,7,0.16,902.19
ORD030676,2022-05-05,North,India,Furniture,Table,18,Male,2370.57,9,0.1,1071.95
ORD030677,2024-03-23,East,USA,Office Supplies,Printer,33,Male,2574.87,8,0.31,-199.96
ORD030678,2024-03-31,East,USA,Electronics,Phone,20,Male,3046.65,7,0.4,896.25
ORD030679,2024-01-02,East,India,Clothing,Shirt,19,Female,4625.22,6,0.1,-199.99
ORD030680,2024-02-23,North,UK,Clothing,Phone,33,Male,1273.42,6,0.12,-108.08
ORD030681,2024-01-11,South,UK,Furniture,Printer,31,Male,2497.75,5,0.1,-64.62
ORD030682,2023-05-28,North,UK,Clothing,Table,36,Male,2377.59,3,0.11,381.08
ORD030683,2025-01-14,South,Canada,Furniture,Shirt,41,Female,924.27,7,0.27,9.57
ORD030684,2023-04-06,South,India,Clothing,Printer,61,Male,1695.64,9,0.07,625.41
ORD030685,2025-10-08,South,UK,Electronics,Phone,62,Male,2157.58,4,0.19,936.48
ORD030686,2022-03-04,South,Bangladesh,Clothing,Chair,46,Female,108.72,7,0.29,161.31
ORD030687,2022-09-11,South,UK,Furniture,Table,40,Female,3649.89,7,0.06,1100.08
ORD030688,2024-04-19,West,India,Furniture,Printer,27,Female,3306.76,4,0.23,-185.0
ORD030689,2024-05-08,North,USA,Office Supplies,Printer,30,Female,4826.34,7,0.02,1239.14
ORD030690,2022-11-26,North,Bangladesh,Office Supplies,Table,53,Male,2912.34,4,0.1,1240.26
ORD030691,2025-03-02,East,Canada,Furniture,Printer,21,Male,412.35,6,0.17,202.03
ORD030692,2024-04-12,East,UK,Clothing,Phone,22,Male,817.82,6,0.32,525.98
ORD030693,2023-01-14,West,UK,Electronics,Table,39,Female,3755.75,5,0.11,1265.36
ORD030694,2022-06-09,East,Bangladesh,Electronics,Laptop,31,Male,4458.11,9,0.36,1387.87
ORD030695,2023-05-08,North,UK,Electronics,Printer,43,Male,2524.55,1,0.04,1110.65
ORD030696,2023-06-01,North,USA,Furniture,Shirt,22,Male,4613.34,8,0.36,1107.31
ORD030697,2024-04-21,West,Bangladesh,Electronics,Chair,51,Male,2669.8,8,0.01,912.5
ORD030698,2025-04-24,South,UK,Furniture,Printer,30,Male,2376.17,9,0.21,1472.94
ORD030699,2025-05-27,East,India,Furniture,Chair,30,Male,2566.55,1,0.21,1050.32
ORD030700,2022-07-28,West,Bangladesh,Clothing,Table,21,Male,4133.26,1,0.19,1494.86
ORD030701,2023-11-26,South,India,Electronics,Phone,64,Male,753.1,3,0.04,1063.7
ORD030702,2025-03-18,East,USA,Furniture,Table,25,Male,1998.22,4,0.32,118.73
ORD030703,2023-11-08,North,India,Furniture,Shirt,34,Female,883.39,5,0.35,968.97
ORD030704,2025-12-11,West,USA,Clothing,Phone,27,Male,2670.09,7,0.09,-189.72
ORD030705,2023-02-02,North,Canada,Furniture,Printer,36,Male,1890.54,1,0.23,452.48
ORD030706,2023-02-17,North,Bangladesh,Electronics,Printer,59,Male,2910.14,2,0.15,1047.8
ORD030707,2023-03-31,West,USA,Clothing,Printer,31,Male,937.74,6,0.3,796.31
ORD030708,2023-03-30,East,USA,Electronics,Laptop,40,Male,4008.27,5,0.2,924.31
ORD030709,2025-07-29,South,India,Electronics,Table,41,Female,734.03,5,0.31,401.77
ORD030710,2025-08-22,West,Canada,Electronics,Phone,45,Female,2424.06,4,0.21,931.43
ORD030711,2024-10-27,North,India,Clothing,Shirt,48,Male,2850.4,6,0.08,227.27
ORD030712,2025-03-22,South,India,Clothing,Laptop,27,Male,3065.16,5,0.29,-129.13
ORD030713,2022-11-06,East,India,Office Supplies,Printer,60,Female,3020.41,3,0.23,825.37
ORD030714,2025-02-20,North,USA,Electronics,Table,31,Female,4483.32,5,0.02,705.54
ORD030715,2023-12-21,West,Canada,Office Supplies,Phone,44,Male,1336.33,7,0.07,1090.6
ORD030716,2022-06-15,East,USA,Electronics,Table,23,Male,527.49,2,0.1,402.36
ORD030717,2024-08-15,North,UK,Clothing,Shirt,34,Male,1870.12,5,0.36,1303.38
ORD030718,2022-02-27,North,India,Office Supplies,Laptop,52,Female,2826.64,3,0.34,977.81
ORD030719,2023-05-09,North,UK,Clothing,Shirt,39,Male,2291.36,6,0.02,11.0
ORD030720,2024-03-06,East,Bangladesh,Clothing,Phone,47,Male,2807.4,8,0.08,-196.56
ORD030721,2023-10-02,West,India,Electronics,Laptop,59,Male,911.51,7,0.07,-37.52
ORD030722,2022-12-06,West,Canada,Electronics,Table,61,Female,2920.18,7,0.27,-153.14
ORD030723,2024-07-10,East,Bangladesh,Electronics,Printer,26,Male,4231.37,1,0.03,900.46
ORD030724,2022-08-30,South,USA,Clothing,Laptop,60,Male,4291.73,9,0.31,732.52
ORD030725,2023-02-22,East,UK,Clothing,Phone,35,Male,458.39,9,0.32,124.21
ORD030726,2023-07-10,South,Bangladesh,Office Supplies,Phone,39,Male,3273.91,2,0.09,-27.33
ORD030727,2024-04-27,South,USA,Electronics,Laptop,45,Male,3053.82,1,0.24,-49.4
ORD030728,2022-02-17,East,Canada,Furniture,Table,35,Male,4754.13,6,0.35,105.7
ORD030729,2025-08-17,North,Bangladesh,Electronics,Shirt,56,Female,937.25,6,0.33,-103.23
ORD030730,2023-12-10,South,Canada,Electronics,Shirt,47,Male,1408.38,8,0.01,666.22
ORD030731,2023-10-17,West,Bangladesh,Electronics,Shirt,24,Female,4173.63,6,0.37,1477.53
ORD030732,2022-04-07,West,Canada,Furniture,Phone,38,Female,4762.93,4,0.11,-19.1
ORD030733,2025-09-03,South,USA,Electronics,Shirt,31,Female,1590.54,9,0.29,575.24
ORD030734,2022-03-23,East,India,Furniture,Table,54,Male,543.28,9,0.02,408.58
ORD030735,2024-07-22,South,UK,Electronics,Table,53,Female,4032.12,3,0.17,-101.6
ORD030736,2024-10-17,West,UK,Furniture,Shirt,30,Male,3814.03,5,0.26,50.1
ORD030737,2022-12-29,East,India,Electronics,Printer,21,Female,1057.31,3,0.01,179.62
ORD030738,2024-01-08,South,UK,Clothing,Shirt,34,Female,4833.22,1,0.1,-39.51
ORD030739,2023-04-20,South,UK,Clothing,Phone,56,Female,2759.38,1,0.18,580.16
ORD030740,2024-03-04,West,Bangladesh,Clothing,Phone,44,Male,3876.0,3,0.4,1039.85
ORD030741,2025-04-12,West,Bangladesh,Office Supplies,Table,42,Male,2613.81,8,0.22,-196.81
ORD030742,2023-01-14,West,Canada,Clothing,Laptop,21,Female,3733.35,9,0.15,6.58
ORD030743,2024-04-03,East,India,Electronics,Phone,49,Male,633.34,8,0.04,1179.74
ORD030744,2024-02-25,North,Canada,Furniture,Phone,28,Female,2670.83,6,0.24,132.72
ORD030745,2025-10-26,West,Canada,Clothing,Chair,53,Female,910.21,7,0.15,547.9
ORD030746,2025-06-17,West,USA,Clothing,Laptop,35,Female,2505.79,1,0.18,450.34
ORD030747,2024-01-26,East,UK,Office Supplies,Phone,32,Female,4167.47,3,0.03,711.01
ORD030748,2025-08-11,South,USA,Office Supplies,Chair,20,Female,3969.47,5,0.17,19.54
ORD030749,2025-11-22,South,India,Clothing,Shirt,51,Female,3967.1,3,0.38,648.87
ORD030750,2022-07-21,East,Bangladesh,Office Supplies,Phone,34,Male,1704.09,3,0.06,779.65
ORD030751,2023-05-23,South,USA,Clothing,Phone,37,Female,2841.98,1,0.03,806.23
ORD030752,2024-01-22,North,UK,Furniture,Chair,54,Male,3491.17,6,0.32,9.77
ORD030753,2024-07-18,West,USA,Clothing,Table,40,Male,1198.82,9,0.1,144.89
ORD030754,2024-09-17,East,India,Furniture,Chair,34,Male,4434.28,1,0.05,-8.56
ORD030755,2024-07-14,West,Bangladesh,Furniture,Laptop,52,Male,3997.04,3,0.13,141.18
ORD030756,2023-08-30,West,Bangladesh,Clothing,Laptop,53,Male,3104.74,1,0.34,228.32
ORD030757,2023-03-09,East,Bangladesh,Office Supplies,Laptop,34,Female,3182.08,4,0.21,645.92
ORD030758,2023-05-15,West,Canada,Electronics,Chair,60,Female,1144.36,6,0.15,977.23
ORD030759,2023-06-26,West,Canada,Office Supplies,Printer,21,Female,4074.41,1,0.21,-144.54
ORD030760,2023-03-03,East,UK,Furniture,Phone,58,Male,4405.18,4,0.31,179.22
ORD030761,2025-10-06,East,India,Electronics,Laptop,20,Male,2611.67,1,0.39,-5.56
ORD030762,2025-09-08,East,Bangladesh,Electronics,Table,25,Male,794.2,1,0.16,633.86
ORD030763,2024-06-04,West,India,Office Supplies,Phone,52,Female,3278.84,4,0.22,1186.39
ORD030764,2025-06-20,West,USA,Furniture,Chair,49,Male,1891.03,9,0.26,922.97
ORD030765,2024-05-03,West,UK,Office Supplies,Printer,36,Female,3384.31,2,0.09,-24.47
ORD030766,2025-07-09,West,USA,Clothing,Laptop,58,Male,1267.12,9,0.03,1038.75
ORD030767,2023-04-03,East,Canada,Electronics,Phone,35,Male,1135.62,5,0.21,693.47
ORD030768,2023-10-15,North,USA,Office Supplies,Laptop,35,Male,398.95,6,0.02,1426.3
ORD030769,2024-04-28,North,India,Clothing,Shirt,64,Male,3466.63,1,0.01,252.39
ORD030770,2024-10-15,West,India,Clothing,Chair,55,Male,4065.34,5,0.1,980.14
ORD030771,2023-11-22,West,Bangladesh,Clothing,Shirt,50,Female,3772.96,3,0.28,629.29
ORD030772,2023-06-16,South,USA,Electronics,Table,61,Female,1418.47,8,0.36,19.75
ORD030773,2022-08-13,East,USA,Clothing,Phone,33,Male,1959.94,8,0.3,969.73
ORD030774,2024-07-19,North,Bangladesh,Office Supplies,Chair,28,Male,4048.58,7,0.05,1144.55
ORD030775,2022-12-07,West,USA,Clothing,Phone,57,Female,2073.07,7,0.0,215.27
ORD030776,2025-11-01,West,India,Furniture,Shirt,38,Male,1482.17,3,0.05,323.59
ORD030777,2025-04-13,West,Bangladesh,Electronics,Phone,57,Female,2871.94,6,0.2,1273.96
ORD030778,2024-02-16,West,India,Office Supplies,Laptop,62,Male,1526.95,1,0.26,13.57
ORD030779,2022-08-26,South,USA,Clothing,Shirt,63,Male,4290.4,9,0.03,-21.47
ORD030780,2024-12-21,North,India,Clothing,Laptop,18,Female,4492.07,7,0.31,1021.98
ORD030781,2024-09-26,South,Bangladesh,Electronics,Chair,54,Female,3589.2,6,0.25,1368.83
ORD030782,2024-09-21,North,Canada,Clothing,Laptop,50,Female,4341.77,6,0.37,504.59
ORD030783,2023-05-02,North,Canada,Office Supplies,Printer,42,Female,271.86,5,0.31,246.41
ORD030784,2023-09-22,North,Canada,Clothing,Chair,55,Female,1331.14,5,0.37,746.16
ORD030785,2022-09-16,West,Bangladesh,Office Supplies,Chair,25,Male,1999.31,7,0.1,623.14
ORD030786,2023-09-12,West,USA,Office Supplies,Phone,18,Female,3601.58,6,0.25,796.23
ORD030787,2025-04-01,East,Canada,Clothing,Shirt,22,Male,158.24,1,0.36,511.32
ORD030788,2022-11-30,North,Bangladesh,Office Supplies,Laptop,40,Male,3650.7,4,0.3,1138.94
ORD030789,2023-05-27,West,India,Electronics,Shirt,20,Male,1007.34,6,0.0,404.03
ORD030790,2025-12-15,West,India,Office Supplies,Shirt,19,Female,2117.06,4,0.32,756.64
ORD030791,2023-08-23,North,UK,Clothing,Printer,45,Female,4299.49,5,0.04,1339.04
ORD030792,2025-08-22,East,Bangladesh,Electronics,Phone,63,Female,2239.11,8,0.18,748.12
ORD030793,2023-06-23,West,Canada,Electronics,Printer,49,Male,2479.8,1,0.04,867.08
ORD030794,2025-10-14,North,USA,Clothing,Chair,40,Male,4959.52,3,0.3,325.03
ORD030795,2024-11-18,East,UK,Office Supplies,Table,55,Female,1257.56,3,0.28,1395.57
ORD030796,2024-11-02,East,UK,Furniture,Shirt,44,Female,1737.31,9,0.01,566.7
ORD030797,2025-01-11,East,India,Electronics,Shirt,37,Male,295.22,5,0.27,260.61
ORD030798,2024-12-18,East,India,Clothing,Laptop,18,Female,447.37,4,0.02,566.75
ORD030799,2025-07-16,North,India,Office Supplies,Shirt,26,Male,4183.73,1,0.11,708.14
ORD030800,2022-07-18,East,Bangladesh,Furniture,Shirt,35,Female,2702.57,5,0.14,871.43
ORD030801,2023-06-08,North,India,Clothing,Table,49,Male,3914.78,1,0.23,-42.62
ORD030802,2022-09-14,North,Bangladesh,Electronics,Table,19,Male,293.49,4,0.07,229.56
ORD030803,2023-02-12,North,Canada,Clothing,Table,59,Male,2813.55,8,0.05,401.82
ORD030804,2025-05-31,North,Canada,Clothing,Phone,23,Male,442.98,3,0.2,121.48
ORD030805,2024-04-04,South,UK,Electronics,Table,34,Female,245.66,7,0.24,768.81
ORD030806,2022-03-25,East,Canada,Furniture,Phone,36,Male,1371.68,8,0.07,944.27
ORD030807,2023-12-24,North,Canada,Clothing,Phone,60,Male,1223.33,8,0.15,806.6
ORD030808,2024-05-23,South,USA,Furniture,Phone,59,Female,138.15,3,0.01,895.01
ORD030809,2023-06-11,West,Bangladesh,Electronics,Shirt,52,Female,819.67,6,0.15,1493.51
ORD030810,2023-06-24,South,USA,Office Supplies,Shirt,20,Male,3577.75,2,0.37,429.53
ORD030811,2025-08-28,South,India,Clothing,Laptop,25,Male,2736.72,5,0.33,876.07
ORD030812,2022-06-17,East,USA,Office Supplies,Shirt,63,Male,1712.29,9,0.13,728.67
ORD030813,2025-10-15,East,India,Electronics,Shirt,56,Female,2249.05,8,0.22,271.51
ORD030814,2022-01-28,South,UK,Furniture,Chair,59,Female,4785.67,8,0.17,-143.93
ORD030815,2023-09-19,East,UK,Electronics,Shirt,28,Female,4493.88,1,0.0,718.77
ORD030816,2024-08-11,North,Canada,Furniture,Chair,21,Male,1247.62,2,0.14,199.66
ORD030817,2025-08-03,South,Bangladesh,Furniture,Laptop,61,Female,728.73,7,0.36,1380.24
ORD030818,2025-10-18,South,Bangladesh,Clothing,Shirt,38,Female,2583.1,5,0.15,1466.66
ORD030819,2024-08-29,South,Bangladesh,Clothing,Phone,32,Male,151.5,9,0.32,1484.49
ORD030820,2025-03-26,East,Bangladesh,Clothing,Printer,19,Male,1419.16,6,0.05,34.36
ORD030821,2023-08-03,East,Canada,Office Supplies,Table,32,Male,293.71,1,0.38,1327.56
ORD030822,2023-06-24,East,UK,Clothing,Table,47,Female,2623.34,4,0.26,602.28
ORD030823,2024-12-16,South,USA,Office Supplies,Phone,51,Female,226.22,8,0.08,1326.24
ORD030824,2025-08-07,South,Bangladesh,Electronics,Laptop,27,Male,2549.25,3,0.36,185.55
ORD030825,2025-04-28,North,USA,Office Supplies,Table,56,Female,455.41,4,0.3,-197.44
ORD030826,2023-12-27,West,UK,Electronics,Chair,36,Female,4296.49,8,0.12,989.92
ORD030827,2022-07-16,East,UK,Office Supplies,Shirt,20,Female,4454.7,8,0.29,1399.67
ORD030828,2023-10-12,South,USA,Office Supplies,Laptop,30,Female,1012.92,3,0.02,1293.55
ORD030829,2025-08-02,West,UK,Electronics,Printer,44,Female,3695.03,6,0.33,-84.25
ORD030830,2022-02-10,West,UK,Furniture,Phone,35,Female,737.46,2,0.14,-56.41
ORD030831,2024-09-25,South,India,Clothing,Printer,34,Female,4088.64,1,0.38,390.65
ORD030832,2025-06-12,North,India,Electronics,Chair,61,Female,4887.08,3,0.37,302.45
ORD030833,2025-10-20,North,India,Office Supplies,Printer,26,Female,2920.1,5,0.17,1180.38
ORD030834,2022-01-24,West,India,Furniture,Shirt,50,Male,1877.52,5,0.06,341.03
ORD030835,2022-02-07,South,USA,Clothing,Phone,27,Female,3834.88,9,0.01,1416.14
ORD030836,2024-12-13,South,USA,Furniture,Phone,26,Male,1939.33,9,0.17,484.7
ORD030837,2022-08-04,South,UK,Office Supplies,Table,36,Male,2749.32,2,0.26,1156.75
ORD030838,2022-10-03,North,India,Office Supplies,Phone,22,Female,4086.18,2,0.07,620.43
ORD030839,2022-07-03,South,Bangladesh,Furniture,Laptop,28,Male,1430.16,1,0.27,1152.98
ORD030840,2025-02-24,West,Canada,Clothing,Phone,28,Male,4371.59,7,0.17,498.4
ORD030841,2022-05-01,West,Canada,Office Supplies,Table,19,Male,2115.23,5,0.38,580.87
ORD030842,2023-03-17,West,UK,Electronics,Shirt,30,Female,1743.39,7,0.12,678.45
ORD030843,2025-02-03,South,Bangladesh,Electronics,Chair,60,Female,1009.12,4,0.19,608.99
ORD030844,2024-06-23,West,UK,Furniture,Table,58,Female,3194.46,6,0.1,181.4
ORD030845,2023-01-23,East,Bangladesh,Office Supplies,Chair,58,Female,579.89,4,0.07,314.61
ORD030846,2022-02-28,South,Bangladesh,Office Supplies,Chair,38,Male,1309.74,3,0.37,315.24
ORD030847,2023-02-03,North,Bangladesh,Clothing,Printer,37,Female,4961.63,2,0.09,367.98
ORD030848,2025-05-16,South,Bangladesh,Clothing,Table,58,Male,3176.0,3,0.12,-103.14
ORD030849,2022-07-24,South,USA,Electronics,Phone,23,Male,1091.42,5,0.25,1469.19
ORD030850,2025-11-28,West,India,Furniture,Printer,59,Male,954.89,8,0.31,984.01
ORD030851,2024-05-19,East,Bangladesh,Clothing,Laptop,37,Male,4155.75,4,0.16,-75.66
ORD030852,2025-11-21,West,UK,Furniture,Phone,52,Female,1816.1,3,0.19,1257.06
ORD030853,2024-09-17,North,Canada,Furniture,Phone,26,Female,4929.42,9,0.03,13.78
ORD030854,2025-11-07,East,USA,Office Supplies,Chair,30,Male,2888.99,1,0.27,885.33
ORD030855,2024-05-17,East,India,Furniture,Chair,28,Female,338.09,4,0.24,-147.6
ORD030856,2023-10-11,East,Bangladesh,Furniture,Phone,29,Male,4210.86,2,0.09,1074.74
ORD030857,2024-03-05,South,Canada,Clothing,Printer,24,Female,4994.45,7,0.23,1357.63
ORD030858,2025-03-24,East,Bangladesh,Office Supplies,Laptop,39,Male,3835.8,1,0.29,85.16
ORD030859,2022-12-08,West,Canada,Office Supplies,Laptop,31,Male,4054.02,5,0.02,-191.6
ORD030860,2023-07-17,East,India,Clothing,Phone,41,Male,2123.63,9,0.04,1065.59
ORD030861,2024-05-11,West,India,Electronics,Phone,62,Female,2597.1,7,0.04,1193.94
ORD030862,2022-02-20,East,India,Electronics,Chair,21,Male,3720.25,3,0.01,1000.35
ORD030863,2023-08-28,South,Canada,Office Supplies,Printer,23,Female,1773.82,2,0.02,1377.07
ORD030864,2024-11-21,North,India,Clothing,Laptop,49,Male,1984.98,1,0.08,1421.25
ORD030865,2023-06-23,North,Canada,Clothing,Laptop,48,Male,2676.82,3,0.33,1491.32
ORD030866,2025-12-06,North,Canada,Clothing,Table,49,Male,2228.19,8,0.21,1034.01
ORD030867,2022-07-31,West,Canada,Clothing,Table,23,Female,2321.83,7,0.1,1338.48
ORD030868,2025-06-12,North,Canada,Furniture,Printer,31,Female,2449.04,6,0.38,-20.52
ORD030869,2024-11-22,North,Bangladesh,Furniture,Printer,43,Female,3630.87,5,0.15,-43.06
ORD030870,2024-08-08,North,USA,Clothing,Printer,23,Female,3832.65,5,0.28,596.97
ORD030871,2023-02-07,North,USA,Electronics,Printer,25,Female,3136.02,6,0.36,1299.38
ORD030872,2024-08-05,South,UK,Electronics,Shirt,61,Female,1691.77,7,0.27,612.71
ORD030873,2022-08-05,South,UK,Furniture,Phone,41,Male,1756.88,5,0.15,1136.64
ORD030874,2024-06-07,East,USA,Clothing,Shirt,37,Female,1353.06,1,0.28,1064.51
ORD030875,2022-10-16,South,Bangladesh,Clothing,Printer,37,Male,1366.97,3,0.0,367.82
ORD030876,2024-07-10,West,UK,Clothing,Chair,59,Female,1113.98,9,0.4,25.51
ORD030877,2022-03-27,South,India,Electronics,Shirt,39,Female,531.89,4,0.38,344.16
ORD030878,2022-11-27,West,USA,Electronics,Chair,62,Female,773.58,4,0.29,1427.96
ORD030879,2023-11-29,North,Bangladesh,Electronics,Chair,21,Male,4027.85,2,0.15,503.38
ORD030880,2024-08-23,South,India,Office Supplies,Chair,34,Male,3781.4,5,0.27,-40.03
ORD030881,2024-09-14,North,Canada,Furniture,Table,53,Male,1609.66,1,0.05,180.67
ORD030882,2022-01-11,West,India,Clothing,Laptop,49,Female,2846.39,9,0.16,1010.07
ORD030883,2022-12-10,West,Bangladesh,Electronics,Laptop,52,Male,856.33,3,0.13,1229.83
ORD030884,2022-05-09,West,Bangladesh,Clothing,Laptop,40,Male,1715.72,6,0.02,1326.05
ORD030885,2022-02-15,South,Bangladesh,Clothing,Shirt,59,Male,538.9,3,0.16,461.06
ORD030886,2024-07-15,North,USA,Clothing,Printer,43,Male,321.44,7,0.15,918.3
ORD030887,2023-01-10,South,Bangladesh,Office Supplies,Printer,36,Male,3923.83,6,0.19,1204.68
ORD030888,2023-09-07,South,Canada,Clothing,Phone,47,Female,3634.46,5,0.18,678.18
ORD030889,2022-01-11,North,USA,Furniture,Printer,42,Male,4618.57,7,0.09,-94.32
ORD030890,2023-03-11,North,Bangladesh,Furniture,Phone,53,Female,4376.79,2,0.07,67.51
ORD030891,2024-04-01,North,UK,Furniture,Printer,55,Male,1975.98,5,0.12,1179.77
ORD030892,2023-03-05,South,Bangladesh,Office Supplies,Chair,32,Female,1822.85,2,0.35,1219.83
ORD030893,2025-03-23,North,UK,Electronics,Printer,26,Female,4854.62,7,0.22,1460.6
ORD030894,2022-08-17,West,UK,Office Supplies,Phone,61,Female,3180.68,8,0.08,641.82
ORD030895,2025-10-30,North,India,Furniture,Chair,53,Female,2679.68,6,0.19,626.48
ORD030896,2025-02-18,West,Bangladesh,Electronics,Shirt,58,Female,4746.67,3,0.24,1127.12
ORD030897,2023-06-28,West,USA,Electronics,Table,21,Male,3205.32,7,0.37,653.89
ORD030898,2022-10-08,East,USA,Office Supplies,Laptop,18,Male,2044.66,5,0.07,804.13
ORD030899,2023-10-04,South,Canada,Office Supplies,Printer,34,Male,3506.63,4,0.38,647.78
ORD030900,2024-01-03,West,USA,Electronics,Chair,50,Female,3122.94,8,0.27,-48.35
ORD030901,2022-01-21,East,UK,Furniture,Laptop,42,Male,1317.71,1,0.12,120.98
ORD030902,2023-04-09,East,India,Electronics,Printer,22,Female,1831.55,4,0.16,-150.87
ORD030903,2023-01-09,East,Bangladesh,Furniture,Printer,48,Male,1549.11,3,0.35,27.08
ORD030904,2022-06-02,North,Canada,Clothing,Printer,39,Male,160.77,4,0.04,1124.06
ORD030905,2022-12-31,North,India,Clothing,Shirt,46,Male,122.94,1,0.35,796.41
ORD030906,2022-05-07,South,USA,Office Supplies,Laptop,47,Male,2765.18,9,0.23,201.17
ORD030907,2024-06-05,East,Bangladesh,Office Supplies,Phone,26,Female,471.04,1,0.2,387.31
ORD030908,2024-11-03,South,Canada,Electronics,Chair,61,Male,2582.42,1,0.19,1004.49
ORD030909,2022-07-15,West,UK,Office Supplies,Chair,62,Female,4298.27,6,0.09,816.59
ORD030910,2023-03-11,East,Canada,Furniture,Printer,58,Male,3250.49,1,0.26,519.43
ORD030911,2024-12-08,West,Canada,Electronics,Phone,24,Male,2004.6,1,0.07,763.68
ORD030912,2023-03-10,South,Bangladesh,Clothing,Printer,47,Female,2183.72,3,0.34,1354.28
ORD030913,2025-03-01,South,UK,Office Supplies,Laptop,56,Male,206.91,4,0.28,1022.25
ORD030914,2022-03-14,North,Bangladesh,Clothing,Chair,44,Female,3224.18,2,0.24,277.31
ORD030915,2024-09-12,North,Canada,Electronics,Chair,51,Female,4357.76,3,0.13,572.53
