Session_ID,Visit_Date,Traffic_Source,Device_Type,Product_Category,Pages_Viewed,Time_Spent_Minutes,Added_To_Cart,Purchase_Made,Order_Value,Customer_Country,Customer_Age
SES023006,2025-06-17,YouTube,Mobile,Home,11,56.24,Yes,Yes,19102.62,India,22
SES023007,2022-09-18,YouTube,Desktop,Electronics,24,105.04,Yes,No,3733.14,Canada,58
SES023008,2025-06-17,Instagram,Mobile,Sports,13,41.37,Yes,No,29717.12,USA,29
SES023009,2025-08-17,Instagram,Tablet,Fashion,23,41.01,No,Yes,7983.38,Bangladesh,27
SES023010,2022-07-13,Direct,Tablet,Electronics,2,80.45,No,No,16323.53,Bangladesh,63
SES023011,2025-05-06,Direct,Desktop,Electronics,7,34.19,No,No,21250.02,USA,45
SES023012,2024-05-19,Direct,Mobile,Beauty,10,54.29,No,No,23685.49,Germany,42
SES023013,2025-07-14,Direct,Mobile,Fashion,17,47.1,Yes,Yes,7352.03,USA,44
SES023014,2024-09-23,Google,Tablet,Beauty,10,93.69,Yes,No,3394.52,Canada,36
SES023015,2023-04-13,Direct,Desktop,Electronics,14,119.98,No,Yes,18418.9,Germany,59
SES023016,2025-09-17,Instagram,Tablet,Electronics,10,26.84,No,No,24149.13,Canada,42
SES023017,2024-09-28,YouTube,Desktop,Fashion,21,57.66,Yes,No,11396.09,Germany,40
SES023018,2022-09-23,Direct,Tablet,Home,10,101.35,Yes,No,20779.32,USA,36
SES023019,2023-06-27,Facebook,Tablet,Home,16,47.36,Yes,No,13743.25,USA,56
SES023020,2025-08-15,YouTube,Desktop,Electronics,2,103.49,Yes,Yes,27902.92,USA,64
SES023021,2022-07-13,Facebook,Desktop,Sports,24,97.06,No,No,25074.04,Germany,30
SES023022,2024-08-23,YouTube,Mobile,Fashion,11,18.62,Yes,No,11898.84,India,56
SES023023,2024-01-31,YouTube,Desktop,Fashion,17,106.1,Yes,No,12103.01,Germany,45
SES023024,2024-09-24,Direct,Tablet,Electronics,13,92.26,Yes,No,12511.5,USA,19
SES023025,2023-08-06,Facebook,Tablet,Home,17,89.9,No,Yes,7724.42,India,31
SES023026,2022-01-28,Facebook,Tablet,Home,6,34.38,Yes,Yes,14299.61,Germany,26
SES023027,2023-10-01,Google,Tablet,Electronics,23,114.71,No,No,15129.24,Bangladesh,50
SES023028,2025-10-26,Facebook,Tablet,Electronics,1,12.34,Yes,No,24919.84,India,18
SES023029,2024-12-23,Google,Desktop,Beauty,2,57.09,No,No,17783.75,USA,19
SES023030,2024-11-16,YouTube,Tablet,Electronics,1,88.35,Yes,No,27638.59,USA,57
SES023031,2023-08-29,YouTube,Mobile,Electronics,8,28.58,No,Yes,13631.11,Bangladesh,56
SES023032,2023-07-30,Facebook,Desktop,Sports,2,25.14,No,Yes,12846.28,India,38
SES023033,2025-03-12,Google,Mobile,Fashion,4,63.16,Yes,No,27627.15,Germany,27
SES023034,2023-11-22,Instagram,Tablet,Sports,18,81.6,Yes,No,23697.27,India,34
SES023035,2023-04-18,Direct,Desktop,Beauty,19,48.74,No,Yes,6328.77,India,22
SES023036,2022-04-14,Google,Tablet,Electronics,2,48.4,Yes,Yes,26607.45,USA,61
SES023037,2022-07-21,Google,Mobile,Electronics,1,49.32,No,Yes,18180.81,Germany,43
SES023038,2025-04-17,Google,Mobile,Sports,20,40.97,Yes,No,28086.19,Bangladesh,63
SES023039,2023-03-28,Instagram,Tablet,Home,29,98.46,Yes,Yes,22598.36,Germany,40
SES023040,2024-10-12,Google,Desktop,Fashion,19,4.51,No,No,28063.06,India,28
SES023041,2022-02-16,Direct,Desktop,Beauty,20,110.85,Yes,No,19845.05,Bangladesh,35
SES023042,2024-03-19,YouTube,Tablet,Fashion,29,91.1,Yes,No,24838.29,Bangladesh,48
SES023043,2025-03-07,Facebook,Mobile,Beauty,18,97.32,Yes,Yes,7561.98,Germany,54
SES023044,2023-06-12,YouTube,Tablet,Beauty,16,117.62,No,No,7337.18,Bangladesh,30
SES023045,2022-07-29,Direct,Mobile,Home,5,13.03,No,Yes,23109.6,Canada,30
SES023046,2025-09-08,Google,Desktop,Fashion,9,39.4,No,No,16781.1,Germany,38
SES023047,2025-07-23,Direct,Tablet,Sports,26,112.77,Yes,No,16021.62,India,29
SES023048,2025-11-18,Facebook,Tablet,Home,15,99.84,No,Yes,20857.51,Germany,30
SES023049,2023-02-02,Instagram,Mobile,Electronics,8,51.74,No,Yes,11317.17,USA,54
SES023050,2025-06-05,Direct,Mobile,Electronics,6,44.5,No,Yes,24972.15,Germany,24
SES023051,2023-06-01,Direct,Mobile,Electronics,3,30.75,Yes,No,21758.22,India,42
SES023052,2025-02-11,Instagram,Tablet,Fashion,5,92.28,Yes,No,2151.28,USA,18
SES023053,2025-01-04,YouTube,Tablet,Beauty,25,19.83,No,No,21286.76,India,44
SES023054,2022-02-24,Facebook,Mobile,Home,26,111.99,No,Yes,8574.2,USA,43
SES023055,2023-09-19,Direct,Mobile,Sports,13,72.34,No,No,19461.39,Germany,49
SES023056,2023-09-26,Instagram,Tablet,Beauty,11,67.61,Yes,No,14795.36,Bangladesh,44
SES023057,2024-12-17,Instagram,Tablet,Fashion,28,16.66,No,No,4143.41,India,61
SES023058,2025-06-08,YouTube,Tablet,Beauty,6,105.69,No,Yes,23700.98,Germany,38
SES023059,2023-11-27,Direct,Desktop,Beauty,15,110.3,Yes,No,6275.53,USA,46
SES023060,2022-07-30,Instagram,Desktop,Home,6,66.11,No,No,451.66,Germany,61
SES023061,2022-07-30,YouTube,Tablet,Home,1,21.82,Yes,No,10482.49,USA,29
SES023062,2023-09-27,Google,Desktop,Electronics,12,28.25,Yes,No,21424.01,India,24
SES023063,2025-01-15,Instagram,Tablet,Beauty,21,88.73,Yes,No,19118.09,Canada,40
SES023064,2022-09-23,Google,Tablet,Fashion,11,101.12,No,No,15169.46,India,18
SES023065,2023-10-11,Direct,Tablet,Home,13,25.02,No,No,534.37,USA,22
SES023066,2024-02-14,Instagram,Tablet,Sports,6,106.76,No,Yes,14469.94,Germany,42
SES023067,2025-05-25,Instagram,Desktop,Sports,16,80.83,No,Yes,23805.16,India,46
SES023068,2025-06-24,Direct,Mobile,Electronics,26,37.97,No,Yes,26426.55,Germany,23
SES023069,2023-05-25,Direct,Tablet,Home,4,93.08,Yes,Yes,27250.71,Canada,22
SES023070,2022-11-23,Direct,Tablet,Home,9,45.28,Yes,No,5733.37,USA,37
SES023071,2023-11-25,YouTube,Desktop,Beauty,6,89.63,No,No,347.95,USA,60
SES023072,2023-06-25,Instagram,Desktop,Sports,11,6.34,Yes,No,7582.71,Bangladesh,31
SES023073,2024-05-04,YouTube,Mobile,Sports,27,4.67,No,Yes,23333.83,Bangladesh,22
SES023074,2023-05-05,Instagram,Mobile,Electronics,2,75.13,No,No,2691.34,Canada,56
SES023075,2024-12-06,Google,Desktop,Home,3,77.39,No,Yes,17668.18,Canada,30
SES023076,2025-02-09,Google,Mobile,Sports,20,51.78,No,Yes,14953.26,India,62
SES023077,2024-08-16,Direct,Tablet,Electronics,26,32.06,No,No,21509.54,USA,29
SES023078,2024-05-19,Instagram,Desktop,Sports,28,112.35,Yes,No,29839.13,Bangladesh,52
SES023079,2022-01-03,YouTube,Desktop,Fashion,1,68.63,Yes,No,2135.72,USA,62
SES023080,2025-05-26,Direct,Desktop,Electronics,3,90.91,Yes,Yes,196.3,Germany,61
SES023081,2023-10-17,Instagram,Desktop,Fashion,29,79.11,No,No,10570.73,India,33
SES023082,2024-10-16,YouTube,Desktop,Home,11,99.91,No,Yes,5672.74,India,59
SES023083,2022-01-07,Google,Mobile,Fashion,26,32.06,Yes,No,26372.76,Canada,40
SES023084,2023-03-26,Google,Desktop,Home,8,91.67,No,No,10006.47,Canada,55
SES023085,2023-03-23,Direct,Desktop,Sports,11,23.67,Yes,Yes,2777.45,Canada,42
SES023086,2022-02-22,YouTube,Mobile,Electronics,26,25.3,Yes,Yes,6960.15,India,25
SES023087,2024-04-04,Google,Desktop,Sports,21,14.11,No,No,11783.27,Canada,64
SES023088,2023-01-03,YouTube,Desktop,Sports,11,111.24,No,No,15558.63,Canada,36
SES023089,2022-03-15,Instagram,Tablet,Electronics,13,90.64,Yes,No,27808.82,Bangladesh,18
SES023090,2025-10-24,Facebook,Desktop,Fashion,7,35.53,Yes,Yes,24857.2,India,36
SES023091,2023-05-20,Google,Mobile,Home,18,105.7,Yes,Yes,9205.3,India,20
SES023092,2023-06-16,Instagram,Desktop,Sports,27,82.68,No,No,15467.58,India,25
SES023093,2024-03-10,Direct,Mobile,Home,2,111.67,Yes,No,14593.94,USA,61
SES023094,2023-07-19,Instagram,Tablet,Beauty,9,83.75,No,No,1368.42,India,56
SES023095,2022-10-31,Instagram,Desktop,Fashion,1,87.69,No,No,12933.11,Germany,31
SES023096,2022-03-20,YouTube,Mobile,Beauty,5,11.12,No,Yes,26510.54,Germany,46
SES023097,2024-08-21,Google,Tablet,Beauty,13,110.96,Yes,No,19155.38,Germany,27
SES023098,2025-06-14,Facebook,Tablet,Sports,8,61.3,Yes,No,27441.18,India,50
SES023099,2024-08-05,Instagram,Desktop,Fashion,21,20.55,Yes,No,11700.64,Germany,45
SES023100,2025-10-22,Google,Mobile,Sports,13,51.1,No,No,13627.61,Canada,33
SES023101,2023-10-31,Google,Mobile,Sports,16,74.99,Yes,No,3116.06,USA,21
SES023102,2024-09-07,Instagram,Desktop,Electronics,1,117.11,Yes,Yes,13399.67,India,57
SES023103,2025-12-03,Google,Tablet,Sports,14,86.72,Yes,No,4859.51,India,41
SES023104,2022-01-10,YouTube,Mobile,Beauty,1,71.28,No,Yes,4021.02,Bangladesh,22
SES023105,2022-08-31,Instagram,Mobile,Fashion,21,69.23,No,No,9222.83,Canada,20
SES023106,2022-05-25,Facebook,Mobile,Sports,2,111.66,No,Yes,14785.61,Canada,64
SES023107,2025-12-05,Instagram,Tablet,Fashion,11,87.45,No,Yes,15227.02,USA,54
SES023108,2023-09-17,Direct,Mobile,Electronics,28,84.75,Yes,No,21113.21,Germany,28
SES023109,2024-01-25,YouTube,Mobile,Electronics,11,52.71,Yes,Yes,20552.46,Germany,64
SES023110,2023-01-10,Direct,Tablet,Sports,4,116.86,Yes,No,29288.14,India,58
SES023111,2025-08-06,Facebook,Tablet,Fashion,27,85.57,Yes,Yes,1417.86,Canada,30
SES023112,2025-04-11,Direct,Desktop,Electronics,1,53.03,No,Yes,7494.96,Bangladesh,31
SES023113,2022-01-25,Direct,Tablet,Fashion,2,71.84,Yes,Yes,27531.49,USA,61
SES023114,2022-10-21,YouTube,Mobile,Fashion,19,115.07,Yes,No,6958.37,Bangladesh,29
SES023115,2025-01-07,Facebook,Mobile,Fashion,22,6.24,Yes,Yes,28445.26,India,58
SES023116,2022-08-19,Direct,Mobile,Sports,1,12.71,No,No,17665.04,India,26
SES023117,2024-09-09,YouTube,Tablet,Beauty,21,82.49,Yes,Yes,15880.64,Bangladesh,31
SES023118,2025-11-29,YouTube,Mobile,Home,4,102.27,Yes,Yes,29831.09,India,54
SES023119,2023-06-09,YouTube,Desktop,Electronics,24,88.04,Yes,Yes,3949.63,Canada,56
SES023120,2025-12-21,Instagram,Mobile,Home,8,81.89,No,No,12659.81,USA,27
SES023121,2023-01-01,Direct,Desktop,Electronics,4,102.95,Yes,No,25822.21,Canada,45
SES023122,2023-08-01,Google,Mobile,Fashion,27,29.84,No,Yes,23624.05,Bangladesh,35
SES023123,2025-10-09,YouTube,Mobile,Beauty,8,11.65,Yes,No,7200.32,Germany,57
SES023124,2025-05-23,Google,Desktop,Fashion,24,49.7,No,Yes,17797.64,India,31
SES023125,2023-10-28,Instagram,Desktop,Electronics,17,22.93,Yes,Yes,9765.2,Germany,64
SES023126,2025-05-06,Instagram,Tablet,Sports,6,57.0,Yes,No,27741.37,Bangladesh,34
SES023127,2022-10-04,Instagram,Desktop,Electronics,11,98.1,Yes,No,23928.22,Bangladesh,58
SES023128,2023-08-27,Direct,Tablet,Home,14,105.93,Yes,No,1822.55,India,18
SES023129,2023-09-03,YouTube,Tablet,Home,14,48.67,No,No,9080.7,India,61
SES023130,2022-09-14,Instagram,Tablet,Electronics,18,7.7,Yes,Yes,28887.72,USA,51
SES023131,2024-11-24,YouTube,Tablet,Electronics,4,25.09,Yes,Yes,1921.97,Bangladesh,31
SES023132,2023-11-15,Instagram,Mobile,Beauty,7,18.67,No,Yes,11602.58,India,32
SES023133,2024-06-11,YouTube,Mobile,Electronics,26,53.97,No,No,21696.95,Bangladesh,49
SES023134,2025-08-05,Direct,Tablet,Electronics,23,113.15,Yes,No,12007.46,India,44
SES023135,2022-02-27,Google,Tablet,Sports,10,99.96,No,No,21810.31,Canada,54
SES023136,2025-10-31,Instagram,Mobile,Beauty,21,42.95,Yes,No,5803.82,Canada,62
SES023137,2025-01-02,Direct,Desktop,Electronics,2,81.59,Yes,Yes,5988.31,Germany,43
SES023138,2022-12-09,Instagram,Tablet,Fashion,21,83.1,No,No,7778.57,Germany,63
SES023139,2023-11-23,YouTube,Mobile,Fashion,6,91.8,No,No,6515.81,India,41
SES023140,2024-12-21,Google,Mobile,Home,3,51.78,No,No,11369.16,India,58
SES023141,2024-07-19,Facebook,Mobile,Home,16,32.96,Yes,No,4642.85,Germany,23
SES023142,2022-06-23,Instagram,Tablet,Fashion,20,78.42,No,No,20475.73,Bangladesh,62
SES023143,2023-08-29,Google,Desktop,Beauty,4,77.48,Yes,No,1577.3,USA,25
SES023144,2022-08-12,Facebook,Desktop,Electronics,16,44.58,No,Yes,15999.82,India,35
SES023145,2024-06-14,YouTube,Tablet,Electronics,4,40.57,No,Yes,28196.79,Bangladesh,23
SES023146,2024-10-20,Google,Tablet,Fashion,1,119.31,No,Yes,19048.68,Canada,56
SES023147,2025-02-17,Facebook,Tablet,Sports,22,58.53,No,No,3929.63,Germany,46
SES023148,2024-06-29,Google,Mobile,Electronics,1,111.04,Yes,No,25854.81,Bangladesh,19
SES023149,2022-10-28,Google,Mobile,Home,9,110.76,Yes,Yes,29054.93,Germany,49
SES023150,2024-04-02,Facebook,Desktop,Electronics,18,103.54,Yes,Yes,16766.0,USA,44
SES023151,2022-02-15,Google,Desktop,Fashion,21,57.92,Yes,Yes,29457.43,Bangladesh,53
SES023152,2022-04-10,Direct,Tablet,Sports,11,34.82,No,No,24806.7,Canada,48
SES023153,2022-03-10,Google,Mobile,Home,3,113.14,No,Yes,11682.35,India,23
SES023154,2025-11-15,Google,Desktop,Fashion,20,80.78,Yes,No,23364.29,Canada,56
SES023155,2023-06-11,Instagram,Desktop,Home,24,52.04,No,No,6954.9,USA,41
SES023156,2024-11-24,Facebook,Tablet,Beauty,16,111.23,Yes,Yes,3484.26,India,59
SES023157,2025-10-19,Facebook,Mobile,Fashion,12,115.63,No,No,14871.53,Bangladesh,47
SES023158,2022-12-02,Instagram,Desktop,Electronics,11,60.18,No,No,28734.32,India,43
SES023159,2025-11-11,Facebook,Mobile,Electronics,22,100.98,Yes,Yes,21615.62,USA,62
SES023160,2025-01-10,YouTube,Mobile,Sports,26,102.77,Yes,No,26128.18,Canada,43
SES023161,2022-10-13,YouTube,Mobile,Beauty,5,53.05,Yes,No,1237.45,Germany,62
SES023162,2025-01-18,Direct,Tablet,Beauty,15,106.35,Yes,No,14006.47,Bangladesh,31
SES023163,2025-06-20,Instagram,Mobile,Fashion,4,66.52,Yes,No,5415.85,India,57
SES023164,2022-09-27,Google,Tablet,Fashion,29,82.77,No,Yes,15060.93,India,42
SES023165,2025-11-20,YouTube,Mobile,Electronics,18,63.87,Yes,No,13600.49,Bangladesh,21
SES023166,2022-10-14,YouTube,Mobile,Sports,22,43.92,No,No,2200.01,Canada,26
SES023167,2023-05-10,YouTube,Tablet,Fashion,5,86.52,No,No,17798.67,USA,30
SES023168,2022-01-12,Google,Tablet,Home,17,67.31,Yes,No,23050.89,Bangladesh,43
SES023169,2025-02-17,YouTube,Tablet,Electronics,21,69.08,No,Yes,16960.89,India,51
SES023170,2023-03-19,YouTube,Mobile,Sports,7,8.6,No,No,3664.12,India,58
SES023171,2023-01-13,Facebook,Desktop,Fashion,12,12.0,Yes,Yes,13452.27,USA,50
SES023172,2023-06-24,Facebook,Mobile,Beauty,17,83.42,No,Yes,25641.86,Germany,54
SES023173,2024-08-23,Facebook,Desktop,Fashion,19,75.99,No,No,24223.41,Bangladesh,52
SES023174,2023-08-10,Instagram,Tablet,Electronics,13,110.54,No,Yes,24509.66,Germany,59
SES023175,2025-12-13,Direct,Tablet,Home,8,21.54,No,No,19487.54,USA,38
SES023176,2023-03-12,Direct,Tablet,Beauty,18,102.66,Yes,Yes,10780.31,USA,18
SES023177,2024-05-25,YouTube,Tablet,Sports,24,23.95,No,Yes,11487.28,Canada,18
SES023178,2024-11-09,Facebook,Tablet,Home,17,49.91,No,Yes,6176.95,Germany,26
SES023179,2024-04-01,Google,Mobile,Beauty,12,27.87,Yes,No,2653.84,India,37
SES023180,2023-08-30,Facebook,Desktop,Electronics,1,119.23,Yes,No,19817.5,Germany,33
SES023181,2024-05-16,Instagram,Tablet,Fashion,29,117.45,No,No,6660.1,Germany,47
SES023182,2025-03-26,Direct,Desktop,Beauty,17,100.38,No,Yes,25305.35,Canada,61
SES023183,2024-05-13,Google,Mobile,Beauty,16,19.19,Yes,Yes,4628.45,Germany,20
SES023184,2022-03-24,Instagram,Tablet,Fashion,9,115.1,Yes,Yes,20184.87,Germany,23
SES023185,2024-03-06,Direct,Mobile,Beauty,28,65.27,No,No,7761.24,USA,46
SES023186,2024-04-19,Facebook,Desktop,Electronics,13,73.93,No,No,21828.35,India,57
SES023187,2024-08-29,YouTube,Mobile,Home,20,36.72,Yes,Yes,2526.38,Canada,46
SES023188,2023-02-06,Direct,Desktop,Home,12,101.59,No,Yes,316.79,Canada,59
SES023189,2024-03-17,Facebook,Tablet,Sports,26,21.43,Yes,Yes,10735.1,Germany,22
SES023190,2023-11-24,Direct,Desktop,Home,6,79.15,Yes,No,13383.27,Canada,49
SES023191,2023-10-22,Direct,Tablet,Fashion,26,67.95,No,No,5207.64,Canada,47
SES023192,2022-11-07,Direct,Tablet,Fashion,25,28.76,No,No,17161.51,Bangladesh,52
SES023193,2023-04-02,Direct,Desktop,Beauty,17,45.44,No,Yes,7721.4,Germany,46
SES023194,2025-02-23,Google,Mobile,Fashion,29,76.76,No,No,1663.13,USA,38
SES023195,2023-06-04,YouTube,Tablet,Sports,14,2.96,No,No,7157.89,Bangladesh,34
SES023196,2022-07-31,Google,Mobile,Sports,26,82.01,Yes,Yes,2097.73,Canada,29
SES023197,2022-02-12,Google,Tablet,Electronics,20,85.7,Yes,Yes,29937.0,India,47
SES023198,2024-12-09,Facebook,Tablet,Sports,9,24.01,No,No,2770.41,India,42
SES023199,2025-06-07,Direct,Tablet,Electronics,14,11.67,Yes,Yes,22185.02,Germany,53
SES023200,2023-11-02,Facebook,Desktop,Sports,26,81.64,Yes,No,26555.55,Bangladesh,35
SES023201,2024-06-12,Instagram,Desktop,Sports,4,92.79,Yes,No,1580.46,India,45
SES023202,2023-04-07,Direct,Tablet,Electronics,15,33.91,No,Yes,13582.86,Canada,18
SES023203,2023-09-29,Facebook,Desktop,Beauty,12,16.38,Yes,No,26875.68,Germany,20
SES023204,2022-06-09,Facebook,Tablet,Home,27,78.44,Yes,No,18824.6,Bangladesh,24
SES023205,2024-07-21,YouTube,Mobile,Home,9,100.45,Yes,No,26726.11,India,57
SES023206,2023-09-08,Facebook,Tablet,Beauty,14,105.24,No,No,592.12,India,42
SES023207,2025-11-24,Facebook,Tablet,Sports,22,105.77,No,Yes,29879.58,Bangladesh,53
SES023208,2024-10-14,Instagram,Desktop,Home,25,2.58,No,No,12165.67,India,55
SES023209,2023-03-02,Facebook,Desktop,Sports,18,29.18,Yes,No,22575.08,Canada,34
SES023210,2024-09-19,Instagram,Mobile,Fashion,19,31.29,Yes,No,2521.63,India,60
SES023211,2024-09-01,Google,Mobile,Electronics,13,75.2,No,Yes,20041.45,USA,27
SES023212,2022-07-23,Facebook,Desktop,Home,28,26.22,Yes,No,23335.45,USA,47
SES023213,2024-05-24,Google,Mobile,Sports,6,56.27,No,No,29533.68,Bangladesh,20
SES023214,2023-08-25,Direct,Desktop,Electronics,12,86.83,Yes,Yes,15992.39,Germany,20
SES023215,2024-09-05,YouTube,Desktop,Sports,3,72.43,Yes,No,24452.62,Bangladesh,37
SES023216,2025-04-04,Instagram,Tablet,Electronics,6,33.4,No,Yes,13907.58,India,46
SES023217,2023-12-03,YouTube,Mobile,Fashion,2,113.01,Yes,Yes,26642.9,Bangladesh,58
SES023218,2022-05-22,Direct,Mobile,Fashion,29,29.43,Yes,Yes,15977.76,USA,25
SES023219,2022-04-03,Facebook,Desktop,Electronics,4,60.94,No,No,12993.5,India,48
SES023220,2025-05-31,YouTube,Mobile,Fashion,2,93.92,No,No,15386.03,Germany,20
SES023221,2024-11-15,Facebook,Tablet,Beauty,28,105.35,Yes,No,8425.86,USA,59
SES023222,2025-02-17,Google,Tablet,Beauty,6,9.2,No,Yes,26666.7,Germany,40
SES023223,2024-05-10,Google,Desktop,Electronics,20,85.19,No,No,11125.92,Germany,31
SES023224,2022-02-24,Google,Mobile,Sports,11,11.48,Yes,Yes,8608.2,India,28
SES023225,2025-01-29,Instagram,Tablet,Fashion,4,15.19,Yes,No,12454.04,USA,55
SES023226,2022-01-03,Instagram,Desktop,Sports,15,115.46,Yes,No,8508.11,India,63
SES023227,2024-04-09,YouTube,Tablet,Electronics,22,68.72,No,No,26544.67,India,27
SES023228,2022-04-26,Facebook,Tablet,Home,25,112.4,No,No,9243.13,Canada,63
SES023229,2024-09-30,Direct,Tablet,Sports,16,17.52,Yes,No,27016.57,Canada,47
SES023230,2023-02-26,YouTube,Desktop,Electronics,14,23.33,Yes,No,26393.84,USA,54
SES023231,2024-03-18,YouTube,Desktop,Beauty,11,117.13,Yes,No,5596.1,India,23
SES023232,2023-01-12,Google,Tablet,Beauty,23,19.03,No,Yes,13100.83,India,29
SES023233,2023-12-17,Instagram,Tablet,Electronics,18,105.68,Yes,No,23684.22,Canada,39
SES023234,2022-05-28,Instagram,Mobile,Home,22,19.61,No,No,25164.8,India,25
SES023235,2023-09-08,Facebook,Desktop,Beauty,19,49.42,Yes,Yes,10424.67,Bangladesh,61
SES023236,2025-09-02,Facebook,Tablet,Beauty,3,116.84,Yes,Yes,15020.85,Canada,37
SES023237,2025-09-30,Google,Desktop,Sports,26,8.24,Yes,Yes,20184.91,Germany,20
SES023238,2022-02-02,Facebook,Mobile,Sports,19,42.86,Yes,No,18192.15,USA,21
SES023239,2024-03-08,YouTube,Mobile,Sports,17,94.73,Yes,No,20197.34,India,26
SES023240,2025-11-05,Facebook,Desktop,Beauty,3,95.2,No,Yes,105.63,Bangladesh,32
SES023241,2023-04-28,Instagram,Desktop,Beauty,19,43.7,No,Yes,9480.19,USA,62
SES023242,2025-10-09,Direct,Desktop,Sports,29,112.9,Yes,No,19735.79,Germany,21
SES023243,2025-04-24,Direct,Mobile,Home,22,53.47,Yes,No,27557.97,Bangladesh,35
SES023244,2022-07-27,Instagram,Tablet,Beauty,11,90.24,Yes,Yes,29873.12,Germany,22
SES023245,2023-10-10,Facebook,Desktop,Fashion,28,61.88,Yes,No,24600.08,USA,47
SES023246,2022-09-09,Facebook,Mobile,Sports,15,101.31,Yes,No,23148.93,USA,33
SES023247,2024-03-30,YouTube,Desktop,Electronics,2,82.56,No,Yes,14629.85,Canada,61
SES023248,2023-05-16,Facebook,Mobile,Fashion,26,7.61,No,No,74.7,India,43
SES023249,2024-09-09,Instagram,Tablet,Sports,8,16.37,Yes,Yes,10051.87,Bangladesh,20
SES023250,2023-04-14,Google,Desktop,Home,28,1.67,Yes,Yes,10095.69,Bangladesh,21
SES023251,2025-03-27,Instagram,Tablet,Electronics,4,25.31,Yes,No,2305.64,India,22
SES023252,2022-11-22,Facebook,Desktop,Home,3,10.72,Yes,No,5584.44,Canada,50
SES023253,2025-04-09,Instagram,Mobile,Home,5,44.38,Yes,No,842.17,USA,26
SES023254,2023-06-02,YouTube,Tablet,Sports,20,79.15,Yes,No,21550.4,Bangladesh,48
SES023255,2024-01-19,Instagram,Mobile,Home,5,62.65,Yes,Yes,14394.7,Bangladesh,63
SES023256,2022-12-10,Instagram,Tablet,Fashion,13,70.05,Yes,No,14667.9,Canada,50
SES023257,2025-12-11,Direct,Tablet,Home,14,115.29,Yes,No,26219.14,Bangladesh,52
SES023258,2025-01-23,Google,Mobile,Fashion,9,112.92,No,No,8034.18,India,39
SES023259,2024-03-06,Direct,Mobile,Home,28,21.52,Yes,Yes,306.84,USA,58
SES023260,2024-12-18,Instagram,Desktop,Beauty,6,87.44,No,No,3107.81,Canada,57
SES023261,2025-08-13,YouTube,Tablet,Sports,10,119.7,No,No,6403.65,USA,60
SES023262,2024-09-13,Direct,Tablet,Sports,8,59.58,No,No,27263.34,Bangladesh,19
SES023263,2022-04-25,YouTube,Mobile,Beauty,6,35.2,No,No,26577.13,Germany,54
SES023264,2025-03-26,Facebook,Mobile,Home,15,114.92,Yes,No,15453.43,Germany,22
SES023265,2022-08-07,Facebook,Desktop,Home,13,40.1,No,Yes,20437.5,India,54
SES023266,2025-06-14,YouTube,Tablet,Electronics,24,97.39,No,No,1557.67,Bangladesh,56
SES023267,2022-09-07,Facebook,Desktop,Sports,1,50.63,No,Yes,14518.54,Canada,46
SES023268,2022-11-08,Facebook,Desktop,Sports,25,98.11,Yes,Yes,27046.07,Canada,59
SES023269,2023-07-09,Instagram,Desktop,Sports,9,108.55,Yes,Yes,21896.28,India,28
SES023270,2022-03-16,Facebook,Tablet,Electronics,26,99.73,Yes,Yes,8525.95,Canada,45
SES023271,2024-06-29,YouTube,Tablet,Fashion,7,76.53,No,Yes,14615.64,USA,57
SES023272,2024-01-28,Facebook,Tablet,Sports,2,42.01,Yes,Yes,937.69,USA,58
SES023273,2022-12-09,Google,Mobile,Electronics,2,60.74,Yes,No,13948.45,Bangladesh,43
SES023274,2023-10-18,Facebook,Mobile,Electronics,24,8.38,Yes,No,28444.06,India,60
SES023275,2025-01-13,Facebook,Desktop,Electronics,12,106.11,No,No,1259.34,Bangladesh,49
SES023276,2022-09-19,Direct,Mobile,Sports,2,96.96,No,No,11107.39,Bangladesh,26
SES023277,2024-07-13,Instagram,Mobile,Fashion,26,70.96,Yes,No,4546.85,India,34
SES023278,2023-10-03,Google,Desktop,Fashion,5,67.89,No,Yes,3518.68,Germany,60
SES023279,2023-02-17,Direct,Tablet,Beauty,2,108.78,Yes,Yes,22558.09,Canada,38
SES023280,2024-03-09,YouTube,Tablet,Fashion,27,15.26,Yes,No,21986.42,Bangladesh,50
SES023281,2023-03-27,Google,Tablet,Beauty,12,29.2,No,No,26636.68,India,34
SES023282,2024-05-11,YouTube,Tablet,Sports,19,57.68,No,No,18517.75,Bangladesh,22
SES023283,2025-11-13,Instagram,Desktop,Home,3,113.09,Yes,No,20531.14,USA,49
SES023284,2024-12-16,Facebook,Tablet,Electronics,7,52.79,Yes,Yes,6496.97,Bangladesh,39
SES023285,2023-08-06,Instagram,Desktop,Electronics,9,53.17,No,Yes,10380.28,Germany,62
SES023286,2024-08-06,YouTube,Mobile,Beauty,2,80.04,No,Yes,4370.57,Bangladesh,54
SES023287,2024-09-21,Google,Desktop,Fashion,24,54.09,Yes,No,6800.83,USA,36
SES023288,2025-01-01,Facebook,Mobile,Fashion,4,9.74,Yes,Yes,1090.92,Bangladesh,45
SES023289,2024-07-13,Google,Desktop,Sports,28,24.34,Yes,No,8798.94,India,41
SES023290,2022-08-28,Google,Tablet,Beauty,3,77.55,No,Yes,16672.67,Germany,42
SES023291,2025-08-22,Facebook,Desktop,Fashion,6,87.59,No,Yes,7471.39,Canada,48
